vendor,S|P,PO_Group,Product_Code,Vendor_Code_List,Quantity,Plus_or_Minus,Base_Curve,Diameter,MF_Add_Power,Cylinder,Sphere_1,Sphere_2,Product_Type
91,S,EB,3087,null,null,null,null,null,null,-175,0600,0675,null
91,S,EC,3087,null,null,null,null,null,null,-225,0600,0675,null
91,S,ED,3087,null,null,null,null,null,null,-075,0700,0775,null
91,S,EE,3087,null,null,null,null,null,null,-125,0700,0775,null
91,S,EF,3087,null,null,null,null,null,null,-175,0700,0775,null
91,S,EG,3087,null,null,null,null,null,null,-225,0700,0775,null
91,S,EH,3087,null,null,null,null,null,null,-075,0800,0875,null
91,S,EI,3087,null,null,null,null,null,null,-125,0800,0875,null
91,S,EJ,3087,null,null,null,null,null,null,-175,0800,0875,null
91,S,EK,3087,null,null,null,null,null,null,-225,0800,0875,null
91,S,EL,3087,null,null,null,null,null,null,-075,0900,0975,null
91,S,EM,3087,null,null,null,null,null,null,-125,0900,0975,null
91,S,EN,3087,null,null,null,null,null,null,-175,0900,0975,null
91,S,EO,3087,null,null,null,null,null,null,-225,0900,0975,null
91,S,EP,3092,null,null,+,null,null,null,null,null,null,null
91,S,EQ,3092,null,null,+,null,null,null,null,null,null,null
91,S,ER,3092,null,null,+,null,null,null,null,null,null,null
91,S,ES,3092,null,null,+,null,null,null,null,null,null,null
91,S,ET,3092,null,null,null,null,null,null,-075,0000,0075,null
91,S,EU,3092,null,null,null,null,null,null,-125,0000,0075,null
91,S,EV,3092,null,null,null,null,null,null,-175,0000,0075,null
91,S,EW,3092,null,null,null,null,null,null,-225,0000,0075,null
91,S,EX,3092,null,null,null,null,null,null,-075,0100,0175,null
91,S,EY,3092,null,null,null,null,null,null,-125,0100,0175,null
91,S,EZ,3092,null,null,null,null,null,null,-175,0100,0175,null
91,S,FA,3092,null,null,null,null,null,null,-225,0100,0175,null
91,S,FB,3092,null,null,null,null,null,null,-075,0200,0275,null
91,S,FC,3092,null,null,null,null,null,null,-125,0200,0275,null
91,S,FD,3092,null,null,null,null,null,null,-175,0200,0275,null
91,S,FE,3092,null,null,null,null,null,null,-225,0200,0275,null
91,S,FF,3092,null,null,null,null,null,null,-075,0300,0375,null
91,S,FG,3092,null,null,null,null,null,null,-125,0300,0375,null
91,S,FH,3092,null,null,null,null,null,null,-175,0300,0375,null
91,S,FI,3092,null,null,null,null,null,null,-225,0300,0375,null
91,S,FJ,3092,null,null,null,null,null,null,-075,0400,0475,null
91,S,FK,3092,null,null,null,null,null,null,-125,0400,0475,null
91,S,FL,3092,null,null,null,null,null,null,-175,0400,0475,null
91,S,FM,3092,null,null,null,null,null,null,-225,0400,0475,null
91,S,FN,3092,null,null,null,null,null,null,-075,0500,0575,null
91,S,FO,3092,null,null,null,null,null,null,-125,0500,0575,null
91,S,FP,3092,null,null,null,null,null,null,-175,0500,0575,null
91,S,FQ,3092,null,null,null,null,null,null,-225,0500,0575,null
91,S,FR,3092,null,null,null,null,null,null,-075,0600,0675,null
91,S,FS,3092,null,null,null,null,null,null,-125,0600,0675,null
91,S,FT,3092,null,null,null,null,null,null,-175,0600,0675,null
91,S,FU,3092,null,null,null,null,null,null,-225,0600,0675,null
91,S,FV,3092,null,null,null,null,null,null,-075,0700,0775,null
91,S,FW,3092,null,null,null,null,null,null,-125,0700,0775,null
91,S,FX,3092,null,null,null,null,null,null,-175,0700,0775,null
91,S,FY,3092,null,null,null,null,null,null,-225,0700,0775,null
91,S,FZ,3092,null,null,null,null,null,null,-075,0800,0875,null
91,S,GA,3092,null,null,null,null,null,null,-125,0800,0875,null
91,S,GB,3092,null,null,null,null,null,null,-175,0800,0875,null
91,S,GC,3092,null,null,null,null,null,null,-225,0800,0875,null
91,S,GD,3092,null,null,null,null,null,null,-075,null,null,null
91,S,GE,3092,null,null,null,null,null,null,-125,null,null,null
91,S,GF,3092,null,null,null,null,null,null,-175,null,null,null
91,S,GG,3092,null,null,null,null,null,null,-225,null,null,null
91,S,GH,3105,null,null,+,null,null,null,null,null,null,null
91,S,GI,3105,null,null,+,null,null,null,null,null,null,null
91,S,GJ,3105,null,null,+,null,null,null,null,null,null,null
91,S,GK,3105,null,null,+,null,null,null,null,null,null,null
91,S,GL,3105,null,null,null,null,null,null,-075,0000,0075,null
91,S,GM,3105,null,null,null,null,null,null,-125,0000,0075,null
91,S,GN,3105,null,null,null,null,null,null,-175,0000,0075,null
91,S,GO,3105,null,null,null,null,null,null,-225,0000,0075,null
91,S,GP,3105,null,null,null,null,null,null,-075,0100,0175,null
91,S,GQ,3105,null,null,null,null,null,null,-125,0100,0175,null
91,S,GR,3105,null,null,null,null,null,null,-175,0100,0175,null
91,S,GS,3105,null,null,null,null,null,null,-225,0100,0175,null
91,S,GT,3105,null,null,null,null,null,null,-075,0200,0275,null
91,S,GU,3105,null,null,null,null,null,null,-125,0200,0275,null
91,S,GV,3105,null,null,null,null,null,null,-175,0200,0275,null
91,S,GW,3105,null,null,null,null,null,null,-225,0200,0275,null
91,S,GX,3105,null,null,null,null,null,null,-075,0300,0375,null
91,S,GY,3105,null,null,null,null,null,null,-125,0300,0375,null
91,S,GZ,3105,null,null,null,null,null,null,-175,0300,0375,null
91,S,HA,3105,null,null,null,null,null,null,-225,0300,0375,null
91,S,HB,3105,null,null,null,null,null,null,-075,0400,0475,null
91,S,HC,3105,null,null,null,null,null,null,-125,0400,0475,null
91,S,HD,3105,null,null,null,null,null,null,-175,0400,0475,null
91,S,HE,3105,null,null,null,null,null,null,-225,0400,0475,null
91,S,HF,3105,null,null,null,null,null,null,-075,0500,0575,null
91,S,HG,3105,null,null,null,null,null,null,-125,0500,0575,null
91,S,HH,3105,null,null,null,null,null,null,-175,0500,0575,null
91,S,HI,3105,null,null,null,null,null,null,-225,0500,0575,null
91,S,HJ,3105,null,null,null,null,null,null,-075,0600,0675,null
91,S,HK,3105,null,null,null,null,null,null,-125,0600,0675,null
91,S,HL,3105,null,null,null,null,null,null,-175,0600,0675,null
91,S,HM,3105,null,null,null,null,null,null,-225,0600,0675,null
91,S,HN,3105,null,null,null,null,null,null,-075,0700,0775,null
91,S,HO,3105,null,null,null,null,null,null,-125,0700,0775,null
91,S,HP,3105,null,null,null,null,null,null,-175,0700,0775,null
91,S,HQ,3105,null,null,null,null,null,null,-225,0700,0775,null
91,S,HR,3105,null,null,null,null,null,null,-075,0800,0875,null
91,S,HS,3105,null,null,null,null,null,null,-125,0800,0875,null
91,S,HT,3105,null,null,null,null,null,null,-175,0800,0875,null
91,S,HU,3105,null,null,null,null,null,null,-225,0800,0875,null
91,S,HV,3105,null,null,null,null,null,null,-075,null,null,null
91,S,HW,3105,null,null,null,null,null,null,-125,null,null,null
91,S,HX,3105,null,null,null,null,null,null,-175,null,null,null
91,S,HY,3105,null,null,null,null,null,null,-225,null,null,null
91,S,IA,3106,null,null,+,null,null,null,null,null,null,null
91,S,IB,3106,null,null,+,null,null,null,null,null,null,null
91,S,IC,3106,null,null,+,null,null,null,null,null,null,null
91,S,ID,3106,null,null,+,null,null,null,null,null,null,null
91,S,IE,3106,null,null,null,null,null,null,-075,0000,0075,null
91,S,IF,3106,null,null,null,null,null,null,-125,0000,0075,null
91,S,IG,3106,null,null,null,null,null,null,-175,0000,0075,null
91,S,IH,3106,null,null,null,null,null,null,-225,0000,0075,null
91,S,II,3106,null,null,null,null,null,null,-075,0100,0175,null
91,S,IJ,3106,null,null,null,null,null,null,-125,0100,0175,null
91,S,IK,3106,null,null,null,null,null,null,-175,0100,0175,null
91,S,IL,3106,null,null,null,null,null,null,-225,0100,0175,null
91,S,IM,3106,null,null,null,null,null,null,-075,0200,0275,null
91,S,IN,3106,null,null,null,null,null,null,-125,0200,0275,null
91,S,IO,3106,null,null,null,null,null,null,-175,0200,0275,null
91,S,IP,3106,null,null,null,null,null,null,-225,0200,0275,null
91,S,IQ,3106,null,null,null,null,null,null,-075,0300,0375,null
91,S,IR,3106,null,null,null,null,null,null,-125,0300,0375,null
91,S,IS,3106,null,null,null,null,null,null,-175,0300,0375,null
91,S,IT,3106,null,null,null,null,null,null,-225,0300,0375,null
91,S,IU,3106,null,null,null,null,null,null,-075,0400,0475,null
91,S,IV,3106,null,null,null,null,null,null,-125,0400,0475,null
91,S,IW,3106,null,null,null,null,null,null,-175,0400,0475,null
91,S,IX,3106,null,null,null,null,null,null,-225,0400,0475,null
91,S,IY,3106,null,null,null,null,null,null,-075,0500,0575,null
91,S,IZ,3106,null,null,null,null,null,null,-125,0500,0575,null
91,S,JA,3106,null,null,null,null,null,null,-175,0500,0575,null
91,S,JB,3106,null,null,null,null,null,null,-225,0500,0575,null
91,S,JC,3106,null,null,null,null,null,null,-075,0600,0675,null
91,S,JD,3106,null,null,null,null,null,null,-125,0600,0675,null
91,S,JE,3106,null,null,null,null,null,null,-175,0600,0675,null
91,S,JF,3106,null,null,null,null,null,null,-225,0600,0675,null
91,S,JG,3106,null,null,null,null,null,null,-075,0700,0775,null
91,S,JH,3106,null,null,null,null,null,null,-125,0700,0775,null
91,S,JI,3106,null,null,null,null,null,null,-175,0700,0775,null
91,S,JJ,3106,null,null,null,null,null,null,-225,0700,0775,null
91,S,JK,3106,null,null,null,null,null,null,-075,0800,0875,null
91,S,JL,3106,null,null,null,null,null,null,-125,0800,0875,null
91,S,JM,3106,null,null,null,null,null,null,-175,0800,0875,null
91,S,JN,3106,null,null,null,null,null,null,-225,0800,0875,null
91,S,JO,3106,null,null,null,null,null,null,-075,null,null,null
91,S,JP,3106,null,null,null,null,null,null,-125,null,null,null
91,S,JQ,3106,null,null,null,null,null,null,-175,null,null,null
91,S,JR,3106,null,null,null,null,null,null,-225,null,null,null
91,S,JS,3113,null,null,null,null,null,null,null,null,null,null
91,S,JT,3113,null,null,null,null,null,null,-075,null,null,null
91,S,JU,3113,null,null,null,null,null,null,-125,null,null,null
91,S,JV,3113,null,null,null,null,null,null,-175,null,null,null
91,S,JW,3113,null,null,null,null,null,null,-225,null,null,null
91,S,JX,3114,null,null,+,null,null,null,null,null,null,null
91,S,JY,3114,null,null,+,null,null,null,null,null,null,null
91,S,JZ,3114,null,null,+,null,null,null,null,null,null,null
91,S,KA,3114,null,null,+,null,null,null,null,null,null,null
91,S,KB,3114,null,null,null,null,null,null,-075,0000,0075,null
91,S,KC,3114,null,null,null,null,null,null,-125,0000,0075,null
91,S,KD,3114,null,null,null,null,null,null,-175,0000,0075,null
91,S,KE,3114,null,null,null,null,null,null,-225,0000,0075,null
91,S,KF,3114,null,null,null,null,null,null,-075,0100,0175,null
91,S,KG,3114,null,null,null,null,null,null,-125,0100,0175,null
91,S,KH,3114,null,null,null,null,null,null,-175,0100,0175,null
91,S,KI,3114,null,null,null,null,null,null,-225,0100,0175,null
91,S,KJ,3114,null,null,null,null,null,null,-075,0200,0275,null
91,S,KK,3114,null,null,null,null,null,null,-125,0200,0275,null
91,S,KL,3114,null,null,null,null,null,null,-175,0200,0275,null
91,S,KM,3114,null,null,null,null,null,null,-225,0200,0275,null
91,S,KN,3114,null,null,null,null,null,null,-075,0300,0375,null
91,S,KO,3114,null,null,null,null,null,null,-125,0300,0375,null
91,S,KP,3114,null,null,null,null,null,null,-175,0300,0375,null
91,S,KQ,3114,null,null,null,null,null,null,-225,0300,0375,null
91,S,KR,3114,null,null,null,null,null,null,-075,0400,0475,null
91,S,KS,3114,null,null,null,null,null,null,-125,0400,0475,null
91,S,KT,3114,null,null,null,null,null,null,-175,0400,0475,null
91,S,KU,3114,null,null,null,null,null,null,-225,0400,0475,null
91,S,KV,3114,null,null,null,null,null,null,-075,0500,0575,null
91,S,KW,3114,null,null,null,null,null,null,-125,0500,0575,null
91,S,KX,3114,null,null,null,null,null,null,-175,0500,0575,null
91,S,KY,3114,null,null,null,null,null,null,-225,0500,0575,null
91,S,KZ,3114,null,null,null,null,null,null,-075,0600,0675,null
91,S,LA,3114,null,null,null,null,null,null,-125,0600,0675,null
91,S,LB,3114,null,null,null,null,null,null,-175,0600,0675,null
91,S,LC,3114,null,null,null,null,null,null,-225,0600,0675,null
91,S,LD,3114,null,null,null,null,null,null,-075,0700,0775,null
91,S,LE,3114,null,null,null,null,null,null,-125,0700,0775,null
91,S,LF,3114,null,null,null,null,null,null,-175,0700,0775,null
91,S,LG,3114,null,null,null,null,null,null,-225,0700,0775,null
91,S,LH,3114,null,null,null,null,null,null,-075,0800,0875,null
91,S,LI,3114,null,null,null,null,null,null,-125,0800,0875,null
91,S,LJ,3114,null,null,null,null,null,null,-175,0800,0875,null
91,S,LK,3114,null,null,null,null,null,null,-225,0800,0875,null
91,S,LL,3114,null,null,null,null,null,null,-075,null,null,null
91,S,LM,3114,null,null,null,null,null,null,-125,null,null,null
91,S,LN,3114,null,null,null,null,null,null,-175,null,null,null
91,S,LO,3114,null,null,null,null,null,null,-225,null,null,null
91,S,LP,3115,null,null,+,null,null,null,null,null,null,null
91,S,LQ,3115,null,null,+,null,null,null,null,null,null,null
91,S,LR,3115,null,null,+,null,null,null,null,null,null,null
91,S,LS,3115,null,null,+,null,null,null,null,null,null,null
91,S,LT,3115,null,null,null,null,null,null,-075,0000,0075,null
91,S,LU,3115,null,null,null,null,null,null,-125,0000,0075,null
91,S,LV,3115,null,null,null,null,null,null,-175,0000,0075,null
91,S,LW,3115,null,null,null,null,null,null,-225,0000,0075,null
91,S,LX,3115,null,null,null,null,null,null,-075,0100,0175,null
91,S,LY,3115,null,null,null,null,null,null,-125,0100,0175,null
91,S,LZ,3115,null,null,null,null,null,null,-175,0100,0175,null
91,S,MA,3115,null,null,null,null,null,null,-225,0100,0175,null
91,S,MB,3115,null,null,null,null,null,null,-075,0200,0275,null
91,S,MC,3115,null,null,null,null,null,null,-125,0200,0275,null
91,S,MD,3115,null,null,null,null,null,null,-175,0200,0275,null
91,S,ME,3115,null,null,null,null,null,null,-225,0200,0275,null
91,S,MF,3115,null,null,null,null,null,null,-075,0300,0375,null
91,S,MG,3115,null,null,null,null,null,null,-125,0300,0375,null
91,S,MH,3115,null,null,null,null,null,null,-175,0300,0375,null
91,S,MI,3115,null,null,null,null,null,null,-225,0300,0375,null
91,S,MJ,3115,null,null,null,null,null,null,-075,0400,0475,null
91,S,MK,3115,null,null,null,null,null,null,-125,0400,0475,null
91,S,ML,3115,null,null,null,null,null,null,-175,0400,0475,null
91,S,MM,3115,null,null,null,null,null,null,-225,0400,0475,null
91,S,MN,3115,null,null,null,null,null,null,-075,0500,0575,null
91,S,MO,3115,null,null,null,null,null,null,-125,0500,0575,null
91,S,MP,3115,null,null,null,null,null,null,-175,0500,0575,null
91,S,MQ,3115,null,null,null,null,null,null,-225,0500,0575,null
91,S,MR,3115,null,null,null,null,null,null,-075,0600,0675,null
91,S,MS,3115,null,null,null,null,null,null,-125,0600,0675,null
91,S,MT,3115,null,null,null,null,null,null,-175,0600,0675,null
91,S,MU,3115,null,null,null,null,null,null,-225,0600,0675,null
91,S,MV,3115,null,null,null,null,null,null,-075,0700,0775,null
91,S,MW,3115,null,null,null,null,null,null,-125,0700,0775,null
91,S,MX,3115,null,null,null,null,null,null,-175,0700,0775,null
91,S,MY,3115,null,null,null,null,null,null,-225,0700,0775,null
91,S,MZ,3115,null,null,null,null,null,null,-075,0800,0875,null
91,S,NA,3115,null,null,null,null,null,null,-125,0800,0875,null
91,S,NB,3115,null,null,null,null,null,null,-175,0800,0875,null
91,S,NC,3115,null,null,null,null,null,null,-225,0800,0875,null
91,S,ND,3115,null,null,null,null,null,null,-075,null,null,null
91,S,NE,3115,null,null,null,null,null,null,-125,null,null,null
91,S,NF,3115,null,null,null,null,null,null,-175,null,null,null
91,S,NG,3115,null,null,null,null,null,null,-225,null,null,null
91,S,NZ,null,null,null,null,null,null,null,null,null,null,null
91,S,OA,3111,null,null,null,null,null,null,null,null,null,null
91,S,OB,3110,null,null,null,null,null,null,null,null,null,null
91,S,OC,3112,null,null,null,null,null,null,null,null,null,null
91,S,OD,3046,null,null,null,null,null,null,null,null,null,null
91,S,OE,3045,null,null,null,null,null,null,null,null,null,null
91,S,OF,3047,null,null,null,null,null,null,null,null,null,null
91,S,OG,3083,null,null,null,null,null,null,null,null,null,null
91,S,OH,3082,null,null,null,null,null,null,null,null,null,null
91,S,OI,3084,null,null,null,null,null,null,null,null,null,null
91,S,OJ,3094,null,null,null,null,null,null,null,null,null,null
91,S,OK,4109,null,null,null,null,null,null,null,null,null,null
91,S,OL,4108,null,null,null,null,null,null,null,null,null,null
91,S,OM,4110,null,null,null,null,null,null,null,null,null,null
91,S,ON,3101,null,null,null,null,null,null,null,null,null,null
91,S,ON,3102,null,null,null,null,null,null,null,null,null,null
91,S,OO,3103,null,null,null,null,null,H,null,null,null,null
91,S,OO,3104,null,null,null,null,null,H,null,null,null,null
91,S,OQ,3103,null,null,null,null,null,L,null,null,null,null
91,S,OQ,3104,null,null,null,null,null,L,null,null,null,null
91,S,OQ,3103,null,null,null,null,null,L,null,null,null,null
91,S,OQ,3104,null,null,null,null,null,L,null,null,null,null
91,S,OR,3117,null,null,null,null,null,null,null,null,null,null
91,S,OR,3118,null,null,null,null,null,null,null,null,null,null
91,S,ZA,null,null,null,null,null,null,null,-075,null,null,null
91,S,ZB,null,null,null,null,null,null,null,-125,null,null,null
91,S,ZC,null,null,null,null,null,null,null,-175,null,null,null
91,S,ZD,null,null,null,null,null,null,null,-225,null,null,null
91,S,ZE,3070,null,null,null,null,null,H,null,null,null,null
91,S,ZF,null,null,null,null,null,null,M,null,null,null,null
91,S,ZG,null,null,null,null,null,null,L,null,null,null,null
91,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
321,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
118,S,AA,6301,null,null,null,null,null,null,null,null,null,null
118,S,AA,6302,null,null,null,null,null,null,null,null,null,null
118,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
